42,42 Coin
PRIVHEDGE,1X Short Privacy Index Token
PRIVHALF,0.5X Long Privacy Index Token
PAXGHEDGE,1X Short PAX Gold Token
OKBHEDGE,1X Short OKB Token
OKBHALF,0.5X Long OKB Token
MKRBULL,3X Long Maker Token
MKRBEAR,3X Short Maker Token
MIDHEDGE,1X Short Midcap Index Token
MIDHALF,0.5X Long Midcap Index Token
MATICHEDGE,1X Short Matic Token
MATICHALF,0.5X Long Matic Token
LTCHEDGE,1X Short Litecoin Token
LTCHALF,0.5X Long Litecoin Token
LINKHEDGE,1X Short Chainlink Token
LINKHALF,0.5X Long Chainlink Token
LEOHEDGE,1X Short LEO Token
LEOHALF,0.5X Long LEO Token
KNCHEDGE,1X Short Kyber Network Token
KNCHALF,0.5X Long Kyber Network Token
AFC,Apiary Fund Coin
HMST,Hamster Marketplace Token
HMT,HUMAN Token
HP,HeartBout Pay
AQT,Alpha Quark Token
HNY,Honey
CAMP,Camp
KOREC,Kore
KORE,KORE Vault
RAMP,RAMP
WINR,JustBet
DRC,Digital Reserve Currency
XTZHEDGE,1X Short Tezos Token
XTZHALF,0.5X Long Tezos Token
XRPHEDGE,1X Short XRP Token
XRPHALF,0.5X Long XRP Token
XAUTHEDGE,1X Short Tether Gold Token
XAUTHALF,0.5X Long Tether Gold Token
XAUTBULL,3X Long Tether Gold Token
XAUTBEAR,3X Short Tether Gold Token
VETHEDGE,1X Short VeChain Token
VETBULL,3X Long VeChain Token
PRIA,PRIA
FARMC,FARM Coin
FARM,Harvest Finance
DAM,Datamine
XHT,HollaEx
RUC,Rush
AXIAV3,Axia
WON,WeBlock
BOR,BoringDAO
USNBT,NuBits
NBT,NIX Bridge Token
SSL,Sergey Save Link
USDF,FolgoryUSD
STPL,Stream Protocol
SUSD,sUSD
QASH,Quoine Liquid
VGX,Voyager Token
STPT,STP Network
CNNS,CNNS
DAC,Davinci Coin
CVC,Civic
IBP,Innovation Blockchain Payment
VELOX,Velox
VLX,Velas
TBTC,tBTC
RSV,Reserve
YO,Yobit Token
CONT,Contentos
APIX,APIX
BULL,3X Long Bitcoin Token
QSP,Quantstamp
CTXC,Cortex
RKN,RAKON
KAN,Bitkan
ARPA,ARPA Chain
STMX,StormX
BMX,BitMart Coin
RINGX,RING X PLATFORM
CCOMP,cCOMP
AG8,ATROMG8
PEAK,PEAKDEFI
WOO,Wootrade
ECU,ECOSC
DUCATO,Ducato Protocol Token
BCHUP,BCHUP
BCHDOWN,BCHDOWN
CNTR,Centaur
RIF,RIF Token
BHAO,Bithao
SURF,Surf.Finance
PTERIA,Pteria
ERSDL,UnFederalReserve
WEMIX,Wemix Token
N0031,nYFI
ETHBULL,3X Long Ethereum Token
BKK,BKEX Token
AAC,Acute Angle Cloud
ABT,ArcBlock
PPT,Populous
TRADE,UniTrade
LET,LinkEye
GTO,GIFTO
SUP8EME,SUP8EME Token
ORAI,Oraichain Token
KP4R,Keep4r
AUSCM,Auric Network
XFYI,XCredit
MOONDAY,Moonday Finance
FWT,Freeway Token
HD,HubDao
MVL,MVL
FRONT,Frontier
SNTVT,Sentivate
GOM2,GoMoney2
RDNN,Raiden Network
ELAD,ELAD Network
MDA,Moeda
CROAT,Croat
PAY,TenX
PRE,Presearch
MITX,Morpheus Infrastructure Token
BEAR,3X Short Bitcoin
MET,Metronome
GNX,Genaro Network
UGAS,Ultrain
BFT,BF Token
DFD,DefiDollar DAO
MSB,Misbloc
XAT,ShareAt
XDOT,DotBased
BOOB,BooBank
EOSDT,EOSDT
GBK,Goldblock
TAT,Tatcoin
YYFI,YYFI.Protocol
DFGL,DeFi Gold
NVA,Neeva Defi
LEX,Elxis
BLOODY,Bloody Token
ASP,Aspire
PICKLE,Pickle Finance
ETHBEAR,3X Short Ethereum Token
PRO,Propy
QUN,QunQun
EOSBEAR,3X Short EOS Token
ITC,IoT Chain
FAIRG,FairGame
BOX,ContentBox
SPENDC,SpendCoin
TRUMPLOSE,Trump Loses Token
SRN,SirinLabs
XRPBULL,3X Long XRP Token
OST,Simple Token
LINKBEAR,3X Short Chainlink Token
BEPRO,BetProtocol
TEN,Tokenomy
MVP,Merculet
PVT,Pivot Token
SYN,SynLev
YSEC,Yearn Secure
SMPL,SMPL Foundation
DOGDEFI,DogDeFiCoin
DVI,Dvision Network
ATRI,Atari Token
XPN,PANTHEON X
PST,Primas
8X8,8X8 Protocol
TRUMPWIN,Trump Wins Token
GOF,Golff
FAT,Fatcoin
LINKBULL,3X Long Chainlink Token
FLETA,FLETA
SPKL,SpokLottery
SMARTCREDIT,SmartCredit Token
JEM,Jem
NAMI,Tsunami finance
VIDT,V-ID
SNM,SONM
TRIO,Tripio
AKN,Akoin
META,Metadium
USDTHEDGE,1X Short Tether Token
USDTHALF,0.5X Long Tether Token
UTU,UTU Protocol
ORC,Orbit Chain
ORGA,Organicco
BETF,Betform
QNT,Quant
MKR,Maker
YFR,YFarmer
TESSLA,Tessla Coin
MOONC,MoonCoin
FINOM,Finom FIN Token
MOON,r/CryptoCurrency Moons
LINANET,Lina
LINA,Linear
FFYI,Fiscus FYI
FIN,DeFiner
TAPC,Tap Coin
TTT,The Transfer Token
BAMBOO,BambooDeFi
ORN,Orion Protocol
VERIF,Verifier
UQC,Uquid Coin
SAV3,SAV3
LIEN,Lien
IDEFI,Inverse DeFi Index
XDGB,DigitalBits
AUR,Auroracoin
KFC,Chicken
SPAIN,SpainCoin
SPA,Sperax
LANE,LaneAxis
FAIR,FairCoin
PEOPLE,People
CGLD,Celo Gold
FNX,FinNexus
GX,Gx Coin
LUNA,Terra
DPI,DeFiPulse Index
GMX,Goldmaxcoin
CRYSTAL,TON Crystal
FIELD,Fieldcoin
ALN,Aluna
GAL,Galatasaray Fan Token
NVZN,INVIZION
BWB,Bit World Token
BULLC,BuySell
MONO,Monoreto
MNR,Mineral
MEDIT,MediterraneanCoin
MINDS,Minds
NEWS,NewsTokens
WUST,Wrapped UST Token
RAISE,Raise Token
INDA,Inda
AUC,Auctus
CTI,ClinTex CTi
CVP,PowerPool Concentrated Voting Power
BRG,Bridge Oracle
RDN,Raiden Network Token
XDNA,XDNA
TIGER,TigerCash
TCH,Thorecash
STOX,Stox
OPENDAO,OPEN Governance Token
FRA,Findora
GOREC,GoRecruit
POND,Marlin
MAHA,MahaDAO
2BASED,2Based Finance
SWINGBY,Swingby
VALORBIT,Valorbit
UNN,UNION Protocol Governance Token
ADP,Adappter Token
R34P,R34P
GRPL,Golden Ratio Per Liquidity
RFCTR,Reflector.Finance
YVS,YVS.Finance
TCORE,TornadoCORE
NHBTC,NEST Protocol
POLIS,PolisPay
MEDICO,Mediconnect
DXF,Dexfin
XETH-G,xETH-G
PYRK,Pyrk
WBBC,Wibcoin
TBB,Trade Butler Bot
DYP,DeFi Yield Protocol
CHAL,Chalice Finance
TRINI,Trinity Network Credit
TNC,TNC Coin
REV,Revain
B21,B21
PAI,Project Pai
ESD,Empty Set Dollar
PYLON,Pylon Finance
FOREVER,Forever Coin
AVALON,Avalon
CRDT,CRDT
FRAX,Frax
FXS,Frax Share
WIFI,Wifi Coin
ONS,One Share
AME,Amepay
XED,Exeedme
PIS,Polkainsure Finance
DGCL,DigiCol Token
EXMR,EXMR FDN
MCP,My Crypto Play
BAO,Bao Finance
TSD,True Seigniorage Dollar
SAS,Stand Share
MSWAP,MoneySwap
KOBE,Shabu Shabu
COVEROLD, Cover Protocol (old)
ZKS,ZKSwap
DNS,BitDNS
LDO,Lido DAO
WHITE,Whiteheart
LOG,Wood Coin
WISE,Wise Token
SGR,Sogur Currency
INX,INX Token
COINVEST,Coinvest
BOND,BarnBridge
MISCOIN,MIScoin
MIS,Mithril Share
FORTUNE,Fortune
GUSDT,Global Utility Smart Digital Token
BCPT,BlockMason Credit Protocol
SHACOIN,Shacoin
SHA,Safe Haven
XDEF2,Xdef Finance
IBETH,Interest Bearing ETH
BRI,Baroin
BUXCOIN,Buxcoin
CBK,Cobak Token
XBB,BrickBlock
FLR,Spark
EAURIC,Eauric
BIZZ,BIZZCOIN
BTCAS,BitcoinAsia
GLOBAL,GlobalCoin
GLC,GoldCoin
LUCKYB,LuckyBlocks
BUX,BUX
TERN.ETH,Ternio-ERC20
pBTC35A,pBTC35A
SERO,Super Zero
FOR,ForTube
HTR,Hathor
HGOLD,HollyGold
UMX,UniMex Network
DSTR,Dynamic Supply Tracker
UNIDX,UniDex
XLMDOWN,XLMDOWN
XLMUP,XLMUP
SUSHIDOWN,SUSHIDOWN
SUSHIUP,SUSHIUP
AAVEDOWN,AAVEDOWN
AAVEUP,AAVEUP
XLMBULL,3X Long Stellar Token
XLMBEAR,3X Short Stellar Token
THETAHALF,0.5X Long Theta Network Token
BTX,BitCore
MINDEX,Mindexcoin
MIC,Mithril Cash
STBU,Stobox Token
CONUN,CONUN
PAYCON,Paycon
STARP,Star Pacific Coin
BTCST,BTC Standard Hashrate Token
BAGS,Basis Gold Share
PROS,Prosper
PUSD,PegsUSD
GERA,Gera Coin
COMBO,Furucombo
YFTE,YFTether
TPAY,TokenPay
XHV,Haven Protocol
FCT,Factom
ETZ,EtherZero
OKT,OKExChain
VRX,Verox
GLCH,Glitch
ARIA20,Arianee
ROYA,Royale
RIGEL,Rigel Finance
NDX,Indexed Finance
BCHA,Bitcoin ABC
CSX,Coinstox
DUCKD,DuckDuckCoin
DDIM,DuckDaoDime
ROUTE,Router Protocol
YFO,YFIONE
USDFL,USDFreeLiquidity
FL,Freeliquid
NGM,e-Money
KSP,KlaySwap Protocol
NTB,TokenAsset
INFI,Insured Finance
NORD,Nord Finance
GFARM2,Gains V2
HYDRA,Hydra
ELX,Energy Ledger
SPC.QRC,SpaceChain (QRC-20)
SPC,SpaceChain (ERC-20)
PI,PCHAIN
BITF,Bit Financial
BFC,Bifrost
PHOON,Typhoon Cash
CVR,Polkacover
CAVO,Excavo Finance
UNDG,UniDexGas
CRC,CryCash
CROWD,CrowdCoin
CC10,Cryptocurrency Top 10 Tokens Index
ARMOR,ARMOR
ARNXM,Armor NXM
SNOW,Snowswap
DIGG,DIGG
BDT,Block Duelers
AREN,Arenon
BTNYX,BitOnyx Token
PBR,PolkaBridge
FEY,Feyorra
HH,Holyheld
ARE,Aurei
DOGY,DogeYield
NC,Nayuta Coin
EDC,EDC Blockchain
TROP,Interop
POC,POC Blockchain
NAWA,Narwhale.finance
SIN,SINOVATE
YPIE,PieDAO Yearn Ecosystem Pie
LMY,Lunch Money
MLN,Enzyme
BU,BUMO
NAX,NextDAO
BIXB,BIXBCOIN
TKMN,Tokemon
U8D,Universal Dollar
FAMILY,The Bitcoin Family
KHM,Kohima
OPIUM,Opium
LDFI,LenDeFi Token
FLOWP,Flow Protocol
BETH,Beacon ETH
VBX,VIBEXXX
TMCN,TimeCoinProtocol
YOP,Yield Optimization Platform & Protocol
SWFTC,SWFTCoin
SGOLD,SpaceGold
XLAB,Xceltoken Plus
ALH,AlloHash
LITHIUM,Lithium
DNA,Metaverse
MYCE,Mycelium Token
MT,MyToken
INFINI,Infinity Economics
XIN,Mixin
GRON,Gron Digital
YPRO,YPro.Finance
I9C,i9 Coin
GRO,GROWTH DeFi
IDAC,IDAC
RAINC,RainCheck
HAI,Hacken Token
CLUB,ClubCoin
AIBB,AiBB
BCDN,BlockCDN
BOE,Bodhi
CAR,CarBlock
CBRT,Cybereits Token
CCT,Crystal Clear Token
CDX,CDX Network
CMM,Commercium
CRB,Creditbit
CRF,CrowdForce
DACC,Decentralized Accessible Content Chain
DAG,Constellation
DGC,Digitalcoin
EPT,Endor Protocol Token
ET,ENDO
FCN,FantomCoin
HCC,HappyCreatorCoin
HORSE,Ethorse
KVT,Kinesis Velocity Token
LTB,Litebar
MARS,MarsCoin
MMNXT,MMNXT
MSDT,Measurable Data Token
MXX,Multiplier
NSURE,Nsure Network
ODE,ODEM
PLOT,PlotX
RTE,Rate3
STRS,STARS
VEC2,VectorCoin 2.0
XIOT,Xiotri
DCX,DeCEX
NXM,Nexus Mutual
UOP,Utopia Genesis Foundation
APY,APY.Finance
MINTME,MintMe.com Coin
SX,SportX
ZZZ,zzz.finance
CARR,Carnomaly
AXNT,Axentro
YFXL,Yield Farming XL
COINSL,CoinsLoot
WBTC,Wrapped Bitcoin
WNXM,Wrapped NXM
WCCX,Wrapped Conceal
JUN,"Jun ""M"" Coin"
CIVIT,Civitas Protocol
WORLD,World Token
BMI,Bridge Mutual
VALUE,Value Liquidity
COV,Covesting
$TRDL,Strudel Finance
FUSE,Fuse Network Token
YFV,YFValue
COCOS,COCOS BCX
KRX,RAVN Korrax
REST,Restore
CARROT,CarrotSwap
SWPRL,Swaprol
GNY,GNY
EGLD,Elrond
ERD,Elrond
BFLY,Butterfly Protocol
QRK,QuarkCoin
HLC,HalalChain
PMEER,Qitmeer
CURIO,Curio Governance
MP3,MP3
LATX,LatiumX
PART,Particl
FEG,FEG Token
DEFLA,Defla
VAIOT,VAIOT
ENCRYPG,EncrypGen
ALIAS,Alias
INDEX,Index Cooperative
BEZ,Bezop
BT,BT.Finance
BUILDTEAM,BuildTeam
FXC,Flexacoin
TFT,The Famous Token
ETH2,Eth 2.0 Staking by Pool-X
ANY,Anyswap
MASQ,MASQ
CTASK,CryptoTask
RPT,Rug Proof
BETA,BetaCoin
CUR,Curio
DERI,Deri Protocol
KTT,K-Tune
STRONG,Strong
AUCTION,Auction
BOT,Bounce Token
OUR,Our Pay
MATIC,Polygon
FILDA,Filda
JULD,JulSwap
RENDOGE,renDOGE
WDC,WorldCoin
PICA,PicaArtMoney
SST,SIMBA Storage Token
IPDN,IPDnetwork
RISEP,Rise Protocol
CBT,CommerceBlock Token
GENSTAKE,Genstake
GEN,DAOstack
MYST,Mysterium
XFUND,xFund
METH,Farming Bad
TANK,ThinkTank
RWN,Rowan Token
TRIGID,TrigID
RETAIL,Retail.Global
UNISTAKE,Unistake
FDR,French Digital Reserve
PREMIA,Premia
DSLA,DSLA Protocol
SGT,SharedStake Governance Token
GIG,GigaCoin
OLY,Olyseum
PRVS,Previse
QUICK,Quickswap
DEXM,Dexmex
FYZNFT,Fyooz NFT
SAI,SAI
GARD,Hashgard
PBASE,Polkabase
NMR,Numeraire
UEC,United Emirates Coin
WCELO,Wrapped Celo
GOLD,Golden Goose
CLIQ,DefiCliq
UMB,Umbrella Network
VSP,Vesper Finance
PODIUM,Smart League
POD,Podo Point
SKLAY,sKLAY
LHB,Lendhub
ONGAS,Ontology Gas
UPP,Sentinel Protocol
EGT,Egretia
GLM,Golem Network Token
LTO,LTO Network
DNT,district0x
TON,Tokamak Network
TORN,Tornado Cash
RAI,Rai Reflex Index
QI,QiSwap
BITT,BiTToken
GUSD,Gemini Dollar
RAY,Raydium
QTF,Quantfury
STETH,Staked Ether
STAKEDETH,StakeHound Staked Ether
SLNV2,SLNV2
LPOOL,Launchpool
ROS,ROS Coin
HBO,Hash Bridge Oracle
TKN,Monolith
NEC,Nectar
COTI,COTI
FSN,Fusion
LRN,Loopring [NEO]
LRC,Loopring
WGRT,WaykiChain Governance Coin
ROT,Rotten
NEX,Nash Exchange
LST,Lendroid Support Token
MTRG,Meter
YAM,YAM
YAMV1,YAM v1
YAMV2,YAM v2
AEON,AEON
CREDIT,TerraCredit
AZUKI,Azuki
$ANRX,AnRKey X
FLOW,Flow - Dapper Labs
LINK,Chainlink
ULTRA,Ultra
BUSD,BUSD
RFOX,RedFOX Labs
CARPE,CarpeDiemCoin
DIEM,Facebook Diem
CELR,Celer Network
PCI,PayProtocol Paycoin
ANT,Aragon
WHALE,WHALE
RARI,Rarible
GHST,Aavegotchi
REVV,REVV
TVK,Terra Virtua Kolect
DG,Decentral Games
DEGO,Dego Finance
LAYER,UniLayer
SHROOM,Shroom.Finance
ABYSS,Abyss Finance
DOKI,Doki Doki Finance
BIN,Buildin Token
XSD,SounDAC
COVAL,Circuits of Value
MONAV,Monavale
POLK,Polkamarkets
ALOHA,Aloha
BSP,BallSwap
XTK,xToken
EROWAN,Sifchain
OXEN,Oxen
USDT,Tether
TENT,TENT
OPCT,Opacity
HOPR,HOPR
IGI,Igi
DSD,Dynamic Set Dollar
PPBLZ,Pepemon Pepeballs
BAT,Basic Attention Token
NDR,Node Runners
CHONK,Chonk
WAXE,WAXE
WAIF,Waifu Token
RARE,Unique One
BONK,BONK Token
3FT,ThreeFold Token
DAOB,DAOBet
MANDALA,Mandala Exchange Token
MDX,Mdex
CPS,CapriCoin
CPC,CPChain
ALCX,Alchemix
MATTER,AntiMatter
DWZ,DeFi Wizard
URUS,Urus Token
VKNF,VKENAF
FONT,Font
DOWS,Shadows
HFIL,Huobi Fil
MODUM,Modum
MOD,Modefi
CRYPTOE,Cryptoenter
MUSE,Muse
DEGOV,Degov
PGT,Polyient Games Governance Token
CUDOS,Cudos
POLYS,PolySwarm
ACM,Actinium
MASK,Mask Network
NESTREE,Nestree
EGG,Goose Finance
SLICE,Tranche Finance
BINTEX,Bintex Futures
ALPA,Alpaca
BLANK,Blank Token
BADGER,Badger DAO
DEFLCT,Deflect
BALPHA,bAlpha
EHASH,EHash
TRS,TORUS Token
DEOR,Decentralized Oracle
AVAL,Avaluse
SCP,ScPrime
FSW,Falconswap
SWAP,Trustswap
PAID,PAID Network
OM,MANTRA DAO
DAO,DAO Maker
POOLZ,Poolz Finance
YFDAI,YfDAI.finance
UNCX,UniCrypt
YFPRO,YFPRO Finance
RPZX,Rapidz
MPH,Morpher
AAPX,AMPnet
PROXI,PROXI
AXIS,Axis DeFi
TMT,Tamy Token
ERN,Ethernity Chain
BSYS,BSYS
REHAB,NFT Rehab
CHOW,Chow Chow Finance
STARC,StarChain
DOLA,Dola USD Stablecoin
YIELD,Yield Protocol
IFUND,Unifund
VSD,Value Set Dollar
CGG,Chain Guardians
INF,Infinium
HAPI,HAPI
ARGON,Argon
WATCH,Yieldwatch
VRAP,VeraSwap
SPI,Shopping.io
GSPI,GSPI
PCNT,Playcent
WHIRL,Whirl Finance
SLME,Slime Finance
CELEB,CELEBPLUS
KINE,Kine Protocol
DIESEL,Diesel
NFTL,NFTL Token
CTF,CyberTime Finance
TANGO,keyTango
BUNNY,Rocket Bunny
BCP,BitcashPay
OROP,ORO
XNS,Insolar
ONE,Harmony
ALICE,My Neighbor Alice
SCRT,Secret
INS,Insolar (Old Chain)
MCAT20,Wrapped Moon Cats
HOGE,Hoge Finance
EVC,Eventchain
EVRICE,Evrice
TBCC,TBCC Wallet
EDDA,EDDASwap
B26,B26 Finance
VISR,Visor
JULB,JustLiquidity Binance
DUK+,Dukascoin
SCAT,Sad Cat Token
HYDROP,Hydro Protocol
XEND,Xend Finance
L3P,Lepricon
BRICK,Brickchain FInance
BSCV,Bscview
QUAM,Quam Network
LOC,LockTrip
LOCO,Loco
ELAND,Etherland
DAFI,Dafi Protocol
BCUG,Blockchain Cuties Universe Governance
DKA,dKargo
PAINT,MurAll
AFO,AllForOneBusiness
SLP,Small Love Potion
GST,GameStars
SOCKS,Unisocks
GSWAP,Gameswap
NFTXHI,NFTX Hashmasks Index
MANA,Decentraland
SAND,The Sandbox
NFY,Non-Fungible Yearn
THETA,Theta
OMI,ECOMI
XNO,Xeno Token
DMT,DMarket
LYXE,LUKSO
POLC,Polka City
NFTX,NFTX
GUM,Gourmet Galaxy
LOOT,NFTLootBox
BHT,HBTC Captain Token
HBC,Hybrid Bank Cash
RISE,Rise
DENT,Dent
STR,Stater
XYM,Symbol
ANDX,Arrano
CCAKE,CheeseCake Swap
DORA,Dora Factory
XSGD,XSGD
TARA,Taraxa
OVR,Ovr
X.CUR,US Steel Corp
XCUR,Curate
ATD,A2DAO
FMG,FM Gallery
KWD,KIWI DEFI
TOWER,Tower
NIF,Unifty
GET,Guaranteed Entrance Token
PLT,Add.xyz
ADD,ADD.xyz
TCR,TecraCoin
ICAP,ICAP Token
SOTA,SOTA Finance
GALA,Gala
NCT,Name Changing Token
WOWS,Wolves of Wall Street
XMON,XMON
VIBE,VIBEHub
SCB,Space Cow Boy
CONV,Convergence
VOICE,Voice Token
MUTE,Mute
ETHV,Ethverse
ZUT,Zero Utility Token
NFTI,NFT Index
ZXC,Oxcert
ARTF,Artfinity Token
CHADS,CHADS VC
ELLIP,Ellipsis
EPS,Epanus
SYNCC,SyncCoin
SYNC,Sync Network
BIDI,Bidipass
BDP,Big Data Protocol
SUPERC,SuperCoin
SUPER,SuperFarm
BTCF,BitcoinFile
BIFI,Beefy.Finance
OXYC,Oxycoin
DELTAC,DeltaChain
DELTA,Delta Financial
CATE,Cash Tech
BLZD,Blizzard.money
LAS,LNAsolution Coin
SFUND,Seedify.fund
ANONCOIN,Anoncoin
INV,Inverse Finance
INVIC,Invictus
OHM,Olympus
DRT,DomRaider
SIGN,SignatureChain
$ROPE,Rope
XAYA,XAYA
RUGZ,pulltherug.finance
PRDX,ParamountDax Token
FUD,FUD.finance
GFX,GamyFi Token
ETNA,ETNA Network
SAFEBTC,SafeBTC
TIDAL,Tidal Finance
KPAD,KickPad
GLQ,GraphLinq Protocol
BITSZ,Bitsz
PUNDIX,Pundi X
NPXS,Pundi X
AWX,AurusDeFi
AWS,AurusSILVER
CUE,CUE Protocol
ILV,Illuvium
MORA,Meliora
POLAR,Polaris
WSCRT,Secret (ERC20)
MRCH,MerchDAO
HAUS,DAOhaus
MARSH,Unmarshal
COPE,Cope
UDT,Unlock Protocol
WXDAI,Wrapped XDAI
SHFT,Shyft Network
MTL,Metal
AQUA,Aquachain
DREP,DREP
BREW,CafeSwap Token
MFI,Marginswap
DDS,DDS.Store
MIDAS,Midas Dollar Share
ELCASH,Electric Cash
MARK,Benchmark Protocol
SEEN,SEEN
WAULT,Wault Finance
HETH,Huobi Ethereum
WOA,Wrapped Origin Axie
WVG0,Wrapped Virgin Gen-0 CryptoKittties
COKE,Cocaine Cowboy Shards
DYT,DoYourTip
RSIN,Roketsin
RECOM,Recom
BMXX,Multiplier
EGGP,EGG Protocol
MLA,Moola
BSCPAD,BSCPAD
SIGUSD,SigmaUSD
VNFT,Very Nifty
SIGRSV,SigmaRSV
DEBASE,Debase
ALPACA,Alpaca Finance
SI,Siren
FOTO,Unique Photo
BELT,Belt
TOOLS,TOOLS
KCH,Keep Calm and Hodl
TLO,Talleo
ZAI,Zero Collateral Dai
TIFT,True Investment Finance
SBDO,bDollar Share
HYPE,Hype
ARCA,Arca
APECOIN,Asia Pacific Electronic Coin
DAIQ,Daiquilibrium
VKF,VKF Platform
BNBDOOM,10X Short BNB Token
DOOM,10X Short Bitcoin Token
BCHDOOM,10X Short Bitcoin Cash Token
ETHDOOM,10X Short Ethereum Token
LTCDOOM,10X Short Litecoin Token
OKBDOOM,10X Short OKB Token
QARK,QANplatform
KCAL,Phantasma Energy
HELMET,Helmet Insure
ARTH,ARTH
SBS,StaysBASE
PEGS,PegShares
DEFI5,DEFI Top 5 Tokens Index
CURRY,CurrySwap
KOIN,Koinos
BSGS,Basis Gold Share
DBUND,DarkBundles
R3FI,r3fi.finance
ZZZV2,zzz.finance v2
XUSD,XUSD Stable
EOX,EXTRA ORDINARY
QFI,QFinance
PGU,Polyient Games Unity
RBIS,ArbiSmart
GASG,Gasgains
KBTC,Klondike BTC
KLON,Klondike Finance
KBOND,Klondike Bond
GOGO,GOGO Finance
VAI,Vai
XGT,Xion Finance
GOVI,Govi
SOAK,Soak Token
POLA,Polaris Share
FAI,Fairum
ID,Everest
B20,B20
BDAY,Birthday Cake
BRY,Berry Data
SINE,Sinelock
NUA,Neulaut Token
VIKING,Viking Swap
AIOZ,AIOZ Network
SHOPX,Splyt
PMON,Polkamon
MTS,Metis
LIT,Litentry
MTHD,Method Finance
XBE,XBE Token
MITH,Mithril
SXP,Swipe
JST,JUST
NKN,NKN
OXT,Orchid Protocol
MIST,Alchemist
ROPE,Rope Token
SATT,SaTT
UNI,Uniswap Protocol Token
BTT,BitTorrent
COVIR,COVIR
SUSHI,Sushi
MCO2,Moss Carbon Credit
TRDG,Tardigrades Finance
XPT,Cryptobuyer
KWIK,KwikSwap
HIVE,Hive
HARD,Hard Protocol
WQT,Work Quest
MAI,Mindsync
LQTY,Liquity
LTX,Lattice Token
SKL,SKALE Network
ARNO,ARNO
BEL,Bella Protocol
LUSD,Liquity USD
IRIS,IRIS Network
8PAY,8Pay
KONO,Konomi Network
WING,Wing Finance
NEXO,NEXO
BZRX,bZx
MCAU,Meld Gold
AXS,Axie Infinity Shards
CTC,Creditcoin
PERL,Perlin
PAX,Paxos Standard
TOPN,TOP Network
WRX,WazirX
API3,API3
TRUE,True Chain
ROSE,Oasis Labs
TUSD,True USD
EM,Eminer
BLZ,Bluzelle
STRK,Strike
BDPI,Interest Bearing Defi Pulse Index
CARDS,Cardstarter
TOTM,Totem
DUSK,Dusk Network
TCT,TokenClub
CARRY,Carry
BORA,BORA
VTHO,VeChainThor
KTN,Kattana
OCTI,Oction
CTK,CertiK
IOTX,IoTeX Network
PUSH,Ethereum Push Notification Service
PNT,pNetwork Token
AHT,AhaToken
POWR,Power Ledger
TMTG,The Midas Touch Gold
HPT,Huobi Pool Token
MARO,Maro
RFR,Refereum
BIX,BiboxCoin
DMD,DMD
MEME,Meme
EVX,Everex
TKO,Tokocrypto
RFUEL,Rio DeFi
EPIK,EPIK Token
REDi,REDI 
CHSB,SwissBorg
DBC,DeepBrain Chain
SBD,Steem Dollars
EUM,Elitium
CVT,CyberVein
AUROS,AurusGOLD
GMEE,GAMEE
ENJ,Enjin Coin
TLM,Alien Worlds
UTK,Utrust
FIL,FileCoin
CPCOIN,CPCoin
LKR,Polkalokr
RSR,Reserve Rights
SRM,Serum
KNC,Kyber Network
KEY,SelfKey
LOOM,Loom Network
AKRO,Akropolis
REP,Augur
RBC,Rubic
ADEL,Akropolis Delphi
AUDIO,Audius
MLK,MiL.k
TT,ThunderCore
DIA,DIA
HNT,Helium
DEFIT,Digital Fitness
MFT,Hifi Finance
MBOX,MOBOX
TRO,Trodl
1INCH,1inch
AVT,Aventus
DOCK,Dock.io
SOGE,Space Hoge
REEF,Reef
YFI,yearn.finance
GHX,GamerCoin
COM,Coliseum
BAAS,BaaSid
UBA,Unbox.Art
PFL,Professional Fighters League Fan Token
FIDA,Bonfida
INNBC,Innovative Bioresearch Coin
MOB,MobileCoin
PKF,PolkaFoundry
ANC,Anchor Protocol
ZERO,Zero Exchange
DFX,DeFireX
UNORE,UnoRe
ETHA,ETHA Lend
BIOT,Bio Passport
FUN,FunFair
KRATOS,KRATOS
TOS,ThingsOperatingSystem
KP3R,Keep3rV1
XOR,Sora
MTLX,Mettalex
APPC,AppCoins
HEX,HEX
BAG,BondAppetit
RGT,Rari Governance Token
SVX,Savix
WP,White Pigeon
AGT,aGifttoken
REVO,Revomon
BAS,Basis Share
BITASEAN,BitAsean
SOBA,SOBA Token
HFI,Holder Finance
EQZ,Equalizer
ATR,Ather
ZMY,Zoomy
RGP,Rigel Protocol
DF,dForce
NBS,New BitShares
YEE,Yee
OMNI,Omni
SEPA,Secure Pad
DFY,Defi For You
K21,K21
CVNT,Content Value Network
ATMCHAIN,ATMChain
BACOIN,BACoin
LF,Linkflow
BLES,Blind Boxes
FMT,Finminity
CODEX,CODEX Finance
DEXTF,DEXTF
BYN,Beyond Finance
DPR,Deeper Network
RVP,Revolution Populi
GAINS,Gains
MVI,Metaverse Index
WOMI,Wrapped ECOMI
VNTW,Value Network Token
WABI,WABI
MOFI,MobiFi
SATA,Signata
SPMK,Space Monkey
AR,Arweave
MIX,MIXMARVEL
BSKT,BasketCoin
PYR,Vulcan Forged
WXTZ,Wrapped Tezos
FROGE,Froge Finance
ARTEON,Arteon
CLVA,Clever DeFi
SHD,ShardingDAO
KYTE,Kambria Yield Tuning Engine
FUNDC,FUNDChains
FUND,Unification
ZAPP,Zappermint
FINA,FinanceX
